id,title,description,image_link,link,google_product_category,brand,price,currency,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition
"1498","Set 31 in 1 kit Surubelnita magnetica cu biti, Jackly, capete de precizie"," Surubelnita de precizie cu biti.CONTINE URMATORII BITI:- TORX: T3, T4, T5, T6, T7, T8, T9, T10, T15, T20- HEXAGONAL: H 1.2, H 1.5, H 2.0, H 2.5, H 3.0, H 4.0- PLAT (-): 1.5, 2.0, 2.5, 3.0, 3.5,- CRUCE (+): 1.7, 2.0, 2.5, 3.0, 3.5- Y 3.0, TRIUNGHI 3.0, STEA 2.0, U 2.6.","http://www.pluscomputer.ro/image/catalog/periferice/surubelnita 31 in 1.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1498","Tools","Jackly","30 RON","RON","in stock","1498","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1498","http://www.pluscomputer.ro/image/catalog/periferice/surubelnita 31 in 1 -2.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","27 RON","new"
"1852","Set 5 Cablu SATA3 date pentru hdd / ssd / dvd, 60 cm, unghi 90 grade, sata III 3","Cablu SATA 3 de mare viteza, in unghi de 90 grade, pentru conectarea hdd, ssd, dvd, etc.Este compatibil si cu SATA 1/2Dimensiune 60cmCuloare: Rosu","http://www.pluscomputer.ro/image/catalog/cabluri/sata molex pcie/cablu sata3 90 grade 08560 1.JPG","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1852","Internal Cables","4WORLD","35 RON","RON","in stock","1852","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1852","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","25 RON","new"
"1773","Set 5 Mufa / Conector alimentare tata 5.5x2.1 pe fir 12V DC , Active, pentru camere supraveghere cct","Conector/ Mufa alimentare de 5.5x2.1mm tataCompatibil cu camere de supraveghere CCTV si alte dispozitive pe curent continuu DC de 12V, cu mufa de 5.5x2.1mmAmbalaj individual 5 buc.","http://www.pluscomputer.ro/image/catalog/periferice/supraveghere/set 5 mufa tata 5.5x2.1.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1773","Video surveillance","Active","15 RON","RON","in stock","1773","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1773","http://www.pluscomputer.ro/image/catalog/periferice/supraveghere/set 5 mufa tata 5.5x2.1 2.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","10 RON","new"
"1667","Set 5 Picioare plastic prindere cooler procesor Intel sk 775/1150/1151/1155/1156 pe placa de baza pr","Set 5 picioare plastic (4 + 1 rezerva) pentru prindere cooler procesor Intel sk 775/1150/1151/1155/1156 pe placa de baza prin apasare, heatsink","http://www.pluscomputer.ro/image/catalog/periferice/picioare prindere cooler 775 1.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1667","Frames / Support","Active","10 RON","RON","in stock","1667","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1667","http://www.pluscomputer.ro/image/catalog/periferice/picioare prindere cooler 775 set.jpg,http://www.pluscomputer.ro/image/catalog/periferice/picioare prindere cooler 775 1.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","7 RON","new"
"1554","Set 50 buc. CD-R Fortis, 700MB, 52x","Set 50 buc. CD-R Fortis, 700MB, 52x","http://www.pluscomputer.ro/image/catalog/consumabile/cd-r fortis bulk.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1554","CD-R / DVD-R","Fortis","35 RON","RON","in stock","1554","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1554","http://www.pluscomputer.ro/image/catalog/consumabile/cd-r fortis.jpg","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","35 RON","new"
"1557","Set 50 buc. DVD-R Fortis printabil, 4.7GB, 16x","Set 50 buc. DVD-R Fortis printabil, 4.7GB, 16x","http://www.pluscomputer.ro/image/catalog/consumabile/dvd printabil fortis.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1557","CD-R / DVD-R","Fortis","43 RON","RON","in stock","1557","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1557","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","43 RON","new"
"1556","Set 50 buc. DVD-R Fortis, 4.7GB, 16x","Set 50 buc. DVD-R Fortis, 4.7GB, 16x","http://www.pluscomputer.ro/image/catalog/consumabile/dvd fortis bulk.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1556","CD-R / DVD-R","Fortis","38 RON","RON","in stock","1556","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1556","http://www.pluscomputer.ro/image/catalog/consumabile/dvd-r fortis.jpg","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","38 RON","new"
"1804","Set 8 conectori BNC pe fir, mufa tata, camere supraveghere video, pentru orice cablu (coaxial, retea","SET 8 conectori / Mufe BNC tata  pe fir, compatibil cu orice tip de cablu (coaxial, retea, electric), pentru camere de supraveghere video","http://www.pluscomputer.ro/image/catalog/cabluri/video/bnc/bnc pe fir.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1804","CCTV","Active","30 RON","RON","in stock","1804","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1804","http://www.pluscomputer.ro/image/catalog/cabluri/video/bnc/bnc pe fir 2.jpg,http://www.pluscomputer.ro/image/catalog/cabluri/video/bnc/bnc pe fir set8.jpg,http://www.pluscomputer.ro/image/catalog/cabluri/video/bnc/bnc pe fir 3.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","19 RON","new"
"1655","Set plicuri CD/DVD 124mm x 124mm alb, autoadeziv, 100 bucati","Set plicuri CD/DVD 124mm x 124mm alb, autoadeziv, 100 bucati","http://www.pluscomputer.ro/image/catalog/periferice/plic cd.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1655","CD-R / DVD-R","Fortis","10 RON","RON","in stock","1655","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1655","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","10 RON","new"
"110","Sistem Boxe 2.1 Kisonli U2200, 11W, stereo, membrana cauciuc, subwoofer, alimentare usb, 1 x jack 3.","Sistem de Boxe 2.1 cu subwoofer, stereo cu alimentare USB si amplificator incorporat, cu mufa jack 3,5"" si membrane de cauciuc.

Calitate deosebita, sunet clar, design modern

Specificatii:

Numar Boxe:3 (2sateliti + 1 subwoofer)
	Putere totala: 11w
	Putere sateliti: 2 x 3W
	Putere subwoofer: 5W
	Alimentare: USB 2.0
	Banda de frecventa: 20Hz-20kHz  
	Culoare: alb/negru
	Volum control
	Bass control
.","http://www.pluscomputer.ro/image/catalog/periferice/boxe/boxe kisonly u2400 negre.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=110","Speakers","Kisonli","65 RON","RON","in stock","110","http://www.pluscomputer.ro/index.php?route=product/product&product_id=110","http://www.pluscomputer.ro/image/catalog/periferice/boxe/kisonli u2200.png","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","49 RON","new"
"130","Sistem Boxe 2.1 Logic LS-20, 11W, stereo, membrana cauciuc, subwoofer, alimentare usb, 1 x jack 3.5m","Sistem de Boxe 2.1 cu subwoofer, stereo cu alimentare USB si amplificator incorporat, cu mufa jack 3,5"" si membrane de cauciuc.

Calitate deosebita, sunet clar, design modern

Specificatii:

Numar Boxe:3 (2sateliti + 1 subwoofer)
	Putere totala: 11w
	Putere sateliti: 2 x 3W
	Putere subwoofer: 5W
	Alimentare: USB 2.0
	Banda de frecventa: 56Hz-20kHz  
	Culoare: alb/
	Volum control
	Bass control","http://www.pluscomputer.ro/image/catalog/storeimages/2923760_1515911611588.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=130","Speakers","LOGIC","79 RON","RON","out of stock","130","http://www.pluscomputer.ro/index.php?route=product/product&product_id=130","http://www.pluscomputer.ro/image/catalog/periferice/boxe/boxe logic negre.jpg,http://www.pluscomputer.ro/image/catalog/storeimages/2923762_1515911611628.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","75 RON","new"
"1799","Solutie spray Termopasty AGT-013,pentru indepartarea etichetelor adezive,300ml, label killer","Este o solutie de curatare puternica, ce poate fi folosita pentru a elimina rapid si usor etichete, autocolante sau reziduuri de banda de pe sticla,de pe parbrizul masinii,etc. Are o puternica actiune de penetrare, pentru a dizolva rapid rezidurile de adeziv/lipici de pe suprafete din sticla, ceramica, plasti, aluminiu, otel inoxidabil, chiar si metal vopsit, fara a afecta suprafata produsului. Este un produs ideal pentru indepartarea autocolantelor de pe vitrine, ferestre, barele de protectie, reziduurilor de la etichetele cu preturi sau taxa de drum a autoturismului, precum si pentru indepartarea urmelor de marker, creioane colorate, ruj si multe alte produse.Solutia se pulverizeaza direct peste o eticheta,se asteapta aproximativ 3-10 minute inainte de inlaturare. Se utilizeaza o carpa sau material textil pentru indepartarea lipiciului ramas. Produs inflamabil, a nu se inghiti,a se evita contactul cu pielea si ochii.Dimensiuni produs:lungime flacon 23.5cm;diametru flacon 5.2cm;Greutate 209g.","http://www.pluscomputer.ro/image/catalog/consumabile/spray etichete.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1799","Cleaning","TermoPasty","30 RON","RON","in stock","1799","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1799","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","18 RON","new"
"1642","Spliter Cablu audio Jack 3.5mm 4 pin Tata la 2 x 3.5mm 3 pin Mama (casti/ boxe) - 30cm","Spliter cablu audio","http://www.pluscomputer.ro/image/catalog/cabluri/cablu jack 4 pin roz.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1642","Adapter Cables","Active","20 RON","RON","in stock","1642","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1642","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","20 RON","new"
"230","Spray cu Aer Comprimat 4WORLD, 400ml, neinflamabil"," Spray cu aer comprimat pentru curatarea componentelor si echipamentelor electrice si electronice (PC, Laptop, TV, etc)Cantitate: 400ML  ","http://www.pluscomputer.ro/image/catalog/consumabile/spray aer comprimat 4world nou gri 1.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=230","Cleaning","4WORLD","19 RON","RON","in stock","230","http://www.pluscomputer.ro/index.php?route=product/product&product_id=230","http://www.pluscomputer.ro/image/catalog/consumabile/spray aer comprimat 4world nou gri 2.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","15 RON","new"
"1881","Spray curatare cu spuma pentru sticla, TermoPasty, 400ml, pt. curatat parti sticla (monitor calculat","Spray de curatat cu spuma, foarte eficient pentru curatarea partilor de sticla
Permite intr-un mod rapid si fara efort indepartarea imputitatilor. Nu contine substante abrazive care ar putea zgaria suprafetele.","http://www.pluscomputer.ro/image/catalog/consumabile/solutii/spray-curatare-moncu-spuma-sticla.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1881","Car","TermoPasty","20 RON","RON","in stock","1881","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1881","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","20 RON","new"
"1591","Spray curatare cu spuma, 4WORLD, 400ml, pt. curatat parti plastic si metal (calculator, laptop, impr","Spray de curatat cu spuma, antistatic, foarte eficient pentru curatarea partilor de plastic si metal al aparatelor electronice sau chiar a masinii (monitoare si televizoare lcd/ led, calculatoare, laptopuri, telefoane, imprimante, electronice, electrocasnice, auto (bord, jenti si alte parti plastic sau metal).
Permite intr-un mod rapid si fara efort indepartarea imputitatilor. Nu contine substante abrazive care ar putea zgaria suprafetele.
ATENTIE, este doar pentru plastic si metal. Nu folositi pentru sticla, geamuri, ecrane, etc.","http://www.pluscomputer.ro/image/catalog/consumabile/spray curatare plastic-metal.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1591","Car","4WORLD","15 RON","RON","out of stock","1591","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1591","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","10 RON","new"
"1885","Spray curatare cu spuma, Termopasty, 300ml, pt. curatat parti plastic (calculator, laptop, imprimant","Spray de curatat cu spuma, eficient pentru curățarea tuturor suprafețelor din plastic, elimină praful, grăsimi, pete, sedimente de nicotină etc.","http://www.pluscomputer.ro/image/catalog/consumabile/solutii/spray plastic cleaner agt-168.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1885","Car","TermoPasty","18 RON","RON","in stock","1885","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1885","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","18 RON","new"
"1882","Spray curatare ecrane LCD TermoPasty, pentru monitoare calculator si display-uri laptop","Model cu pompiţăCantitate: 250ML","http://www.pluscomputer.ro/image/catalog/consumabile/solutii/spray-monitoare-250ml.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1882","Cleaning","TermoPasty","21 RON","RON","in stock","1882","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1882","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","21 RON","new"
"1887","Spray curatare lichid, Termopasty, 250ml, pt. curatat parti plastic (calculator, laptop, imprimanta,","Spray de curatat cu pompiţă, eficient pentru curățarea tuturor suprafețelor din plastic, elimină praful, grăsimi, pete, sedimente de nicotină etc.","http://www.pluscomputer.ro/image/catalog/consumabile/solutii/spray plastic lichid agt-187.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1887","Car","TermoPasty","20 RON","RON","in stock","1887","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1887","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","20 RON","new"
"1645","SSD 120 Gb Team Group L3 EVO 2.5'', SATA3, 530/400Mb/S, Solid State Drive","Tip hard disk (HDD)SSD |Solid State DriveFactor de forma2,5 inCapacitate120 GBCapacitate memorie FLASH120 GBInterfataSerial ATA 600Viteza interfata6 Gb/sViteza citire530 MB/sViteza de scriere400 MB/sIOPS maxim (aleatoriu, 4K) (citire)70000IOPS maxim (aleatoriu, 4K) (scriere)20000Timp mediu aproximativ fara erori (MTBF)1000000 oreSursa alimentare5V DCLatime69,9 mmInaltime7 mmLungime100 mmFamilia de produseTeam Group L3 EVOFunctii suplimentareS.M.A.R.T. (Self Monitoring Analysis and Reporting Technology)TRIM","http://www.pluscomputer.ro/image/catalog/componente/ssd team l3 evo 120gb.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1645","Hard Disk","TeamGroup","108 RON","RON","out of stock","1645","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1645","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","108 RON","new"
"1647","SSD 240 Gb Team Group L3 Dark,  2.5'', SATA3, 520/300 Mb/S, Solid State Drive","Tip hard disk (HDD)SSD |Solid State Disc| (FLASH memory)Factor de forma2,5 inCapacitate240 GBCapacitate memorie FLASH240 GBInterfataSerial ATA 600Viteza interfata6 Gb/sViteza citire520 MB/sViteza de scriere300 MB/sIOPS maxim (aleatoriu, 4K) (citire)75000IOPS maxim (aleatoriu, 4K) (scriere)75000Timp mediu aproximativ fara erori (MTBF)1000000 oreSursa alimentare5V DCLatime69,9 mmInaltime7 mmLungime100 mmFamilia de produseTeam Group Dark L3Functii suplimentareS.M.A.R.T. (Self Monitoring Analysis and Reporting Technology)NCQ - Native Command QueuingTRIM","http://www.pluscomputer.ro/image/catalog/componente/ssd team l3 dark 240gb.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1647","Hard Disk","TeamGroup","199 RON","RON","out of stock","1647","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1647","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","199 RON","new"
"1646","SSD 240 Gb Team Group L3 EVO 2.5'', SATA3, 530/470 Mb/S, Solid State Drive","Tip hard disk (HDD)SSD |Solid State Disc| (FLASH memory)Factor de forma2,5 inCapacitate240 GBCapacitate memorie FLASH240 GBInterfataSerial ATA 600Viteza interfata6 Gb/sViteza citire530 MB/sViteza de scriere470 MB/sIOPS maxim (aleatoriu, 4K) (citire)80000IOPS maxim (aleatoriu, 4K) (scriere)35000Timp mediu aproximativ fara erori (MTBF)1000000 oreSursa alimentare5V DCLatime69,9 mmInaltime7 mmLungime100 mmFamilia de produseTeam Group L3 EVOFunctii suplimentareS.M.A.R.T. (Self Monitoring Analysis and Reporting Technology)TRIM","http://www.pluscomputer.ro/image/catalog/componente/ssd team l3 evo 240gb.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1646","Hard Disk","TeamGroup","179 RON","RON","in stock","1646","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1646","","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","179 RON","new"
"1627","Stand racire laptop 15.6"", Active, ventilator cooler luminat 120mm, silentios, alimentare usb, model","Stand racire laptop model slim, ventilator iluminat de 120mm, silentios, pentru notebook-uri de pina la 15.6"".Alimentarea se face prin cablu USB, iar pentru a nu ocupa un port USB al laptopului, acesta este prevazut cu extensie (hub) USB.Este ajustabil pe inaltime, avand 2 pozitii reglabile.Dimensiuni (Lxlxi): 32.5X24.5X1.8 cm","http://www.pluscomputer.ro/image/catalog/periferice/accesorii/stand laptop.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1627","Notebook","Active","30 RON","RON","out of stock","1627","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1627","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","20 RON","new"
"1751","Stand racire laptop, Active H1, 3 x ventilatoare iluminate 90mm, silentios, alimentare usb + port us","Stand racire laptop model slim, ventilator iluminat de 120mm, flux aer 74.5 m³/m, silentios, pentru notebook-uri de pina la 15.6"".Alimentarea se face prin cablu USB, iar pentru a nu ocupa un port USB al laptopului, acesta este prevazut cu extensie (hub) USB.Este ajustabil pe inaltime, avand 2 pozitii reglabile.","http://www.pluscomputer.ro/image/catalog/periferice/ventilatoare/pad racire laptop active h1.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1751","Notebook","Active","60 RON","RON","in stock","1751","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1751","http://www.pluscomputer.ro/image/catalog/periferice/ventilatoare/pad laptop 3 ventilatoare.png","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","45 RON","new"
